65	239300	Hotel Diana Roof Garden	Via Principe Amedeo 4	Rome	00185	1	4.0	90	3.5	817.8286	41.9009	12.49737	6.5129485	N	N	N	Y	N	N	Y	N	Y	N	N	N	N	N	N	Y	Y	Y	Y	N	Y	N	Y	N	N	N	N	N	1.2657263351664743	1.175479321867213	239300.jpg
66	113127	Rome Cavalieri, Waldorf Astoria Hotels &amp;amp; Resorts	Via Alberto Cadlolo 101	Rome	00136	1	5.0	52	4.5	1848.8582	41.91719	12.44576	9.286707	Y	Y	N	Y	N	N	N	Y	Y	N	N	N	Y	Y	Y	Y	Y	Y	Y	N	Y	N	N	N	Y	N	N	N	4.882895485960854	3.587932367574302	113127.jpg
67	119536	Hotel Ripa	Via Degli Orti Di Trastevere 3	Rome	00153	1	4.0	52	3.5	212.54366	41.88267	12.47027	6.967826	Y	Y	N	N	N	N	Y	N	Y	N	N	N	N	N	Y	Y	N	N	N	N	Y	N	N	N	N	N	N	N	2.002930550382105	2.288547135753323	119536.jpg
68	262476	Kolbe Hotel Rome	Via di San Teodoro 48	Rome	186	1	4.0	88	4.5	326.1611	41.89033	12.48414	6.609197	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	Y	Y	Y	N	Y	N	N	N	N	N	N	N	0.6731266813816364	1.1753129367438366	262476.jpg
69	116793	Hotel Condotti	Via Mario Dè Fiori 37	Rome	00187	1	3.0	85	4.5	189.65747	41.90581	12.48103	7.3714314	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.972335420121342	0.5765427318571639	116793.jpg
70	252100	Hotel Capannelle	Via Siderno 37	Rome	00178	1	4.0	3	4.0	130.8314	41.83511	12.555	1.9006436	N	N	N	Y	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	Y	N	N	8.029267891734621	9.426370258221116	252100.jpg
71	113384	Cicerone Hotel	Via Cicerone 55	Rome	00193	1	4.0	88	3.5	181.72522	41.90718	12.46863	7.930877	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	Y	Y	N	N	Y	N	Y	N	N	N	N	N	2.721354177844231	1.3924335075704979	113384.jpg
72	227594	Trilussa Palace Hotel Congress &amp;amp; SPA	Piazza Ippolito Nievo 25-27	Rome	00153	1	4.0	52	4.5	288.2874	41.8805	12.46666	7.0715065	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	2.3770265904323975	2.64573615658387	227594.jpg
73	108505	Holiday Inn Rome- Eur Parco Dei Medici	Viale Castello Della Magliana 65	Rome	00148	1	4.0	63	3.5	148.90945	41.82332	12.41331	9.24282	N	Y	N	Y	N	N	N	Y	Y	N	N	N	N	N	N	Y	Y	Y	Y	Y	Y	N	N	N	N	N	N	N	9.900339548698602	10.38438237546947	108505.jpg
74	124927	Hotel Internazionale	Via Sistina 79	Rome	00187	1	4.0	83	3.5	188.0531	41.90559	12.48422	7.235673	N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.8395999044155165	0.5314773503598142	124927.jpg
75	271585	Imperium Suite Navona	Vicolo della Palomba 19	Rome	186	5	0.0	52	4.5	215.36563	41.90147	12.47366	7.4887676	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.987824987684028	0.7895964674884791	271585.jpg
76	208115	Hotel Homs	Via Della Vite 71-72	Rome	00187	1	4.0	52	4.0	499.69492	41.90411	12.48239	7.242988	N	N	N	Y	N	N	N	N	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.7525947492725429	0.36541814269817846	208115.jpg
77	257346	Hotel Champagne Garden	via Vittorio Bachelet, 4	Rome	185	1	4.0	52	3.5	200.69096	41.9044	12.50346	6.452391	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1.833568057250503	1.7245866594961177	257346.jpg
78	272459	Hotel Termini	Via Giovanni Amendola 77 - 3rd floor	Rome	185	5	0.0	52	3.5	408.8412	41.89985	12.50037	6.3496985	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	1.2682284090359135	1.4283299118298383	272459.jpg
79	232479	Best Western Hotel Spring House	Via Mocenigo 7	Rome	00192	1	3.0	52	4.0	208.96315	41.90735	12.4519	8.639571	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	N	N	Y	N	Y	N	N	N	N	N	N	N	3.8487755674741915	2.6859040769114038	232479.jpg
80	399127	Berg Luxury Hotel	Via Aurora 29	Rome	00187	1	4.0	52	4.5	862.9145	41.9071	12.48779	7.1653743	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	N	N	1.9187916779896153	0.7908867555123068	399127.jpg
81	206800	Exedra, A Boscolo Luxury Hotel	Piazza Della Republica 47	Rome	00185	1	5.0	52	4.0	409.74695	41.90256	12.49649	6.6233025	Y	Y	N	Y	N	N	Y	Y	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	1.4214197085826263	1.118436182770615	206800.jpg
82	148339	Parco dei Principi Grand Hotel &amp;amp; SPA	Via Gerolamo Frescobaldi 5	Rome	00198	1	5.0	61	4.0	1212.891	41.91773	12.49138	7.5461345	Y	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	Y	N	N	3.0655263651633295	1.9936145838384307	148339.jpg
83	221164	Hotel Concordia	Via di Capo Le Case 14	Rome	00187	1	3.0	52	3.5	133.59515	41.90393	12.4847	7.1432743	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.6534299079146721	0.36261952056640323	221164.jpg
84	311328	Twentyone Hotel	Via Cola di Rienzo 23	Rome	00192	1	4.0	52	4.0	247.11966	41.90895	12.4691	7.9859214	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	Y	Y	N	Y	N	N	N	N	N	N	N	2.8351839039513678	1.4701907273554389	311328.jpg
85	278926	Residence La Maison Jolie	Via Lelio Silva 49	Fiumicino	00054	5	3.0	52	3.5	127.19218	41.76735	12.25166	18.194143	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	24.165021009600274	24.25528420998455	278926.jpg
86	224644	Hotel Waldorf	Via Andrea Alciato 14-16	Rome	00167	1	3.0	52	3.5	140.82303	41.90445	12.42684	9.641761	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	5.643395927983591	4.67855332864952	224644.jpg
87	125827	Bernini Bristol - A Sina Hotel	Piazza Barberini 23	Rome	00187	1	5.0	52	4.0	569.6484	41.90394	12.48891	6.978181	Y	Y	N	Y	N	N	N	N	Y	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	1.5562989465867978	0.584856687444232	125827.jpg
88	179615	Artemide Hotel	Via Nazionale 22	Rome	00184	1	4.0	52	4.5	222.12279	41.901	12.49356	6.6646867	N	Y	N	Y	N	N	N	N	Y	N	N	N	N	N	N	Y	Y	Y	N	N	Y	Y	Y	N	N	N	N	N	1.2090832868880401	0.8602624646222015	179615.jpg
89	309386	Hotel Adriatic	Via Vitelleschi 25	Rome	00193	1	2.0	52	4.0	78.13232	41.90448	12.46239	8.082037	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	Y	Y	N	Y	N	N	N	N	N	N	N	2.940747263107796	1.7656151305449914	309386.jpg
